Author;Work;Location;Text;MVI;SID
Demosthenes (0014);Against Dionysodorus (056);25.4;ὅτι, ὦ ἄνδρες δικασταί, τοῦτον μὲν συνέφερεν αὐτοῖς ἐκεῖσε πωλεῖν (τὰς γὰρ τιμὰς τὰς ἐνθάδε ἀνεικέναι ἤκουον) τὰ δ’ ἄλλ’ ἀγώγιμα ὡς ὑμᾶς ἀπέστελλον, ἀφ’ ὧν κερδανεῖν ἤλπιζον.;συμφέρω;61
Demosthenes (0014);Against Dionysodorus (056);50.4;οὔτε γὰρ τῷ πλήθει τῷ ὑμετέρῳ συμφέρει τοῦτο οὔτε τοῖς ἐργάζεσθαι προῃρημένοις, οἵπερ χρησιμώτατοί εἰσιν καὶ κοινῇ πᾶσιν ὑμῖν καὶ ἰδίᾳ τῷ ἐντυγχάνοντι.;συμφέρω;143
Demosthenes (0014);Against Leptines (020);51.1;οὐ τοίνυν μόνον, ὦ ἄνδρες Ἀθηναῖοι, τοὺς ἰδίᾳ γνόντας εὖ ποιεῖν ὑμᾶς καὶ παρασχόντας χρησίμους αὑτοὺς ἐπὶ τηλικούτων καὶ τοιούτων καιρῶν, οἵων μικρῷ πρότερον Φορμίων διεξελήλυθε κἀγὼ νῦν εἴρηκα, ἄξιόν ἐστιν εὐλαβηθῆναι ἀδικῆσαι, ἀλλὰ καὶ πολλοὺς ἄλλους, οἳ πόλεις ὅλας, τὰς ἑαυτῶν πατρίδας, συμμάχους ὑμῖν ἐπὶ τοῦ πρὸς Λακεδαιμονίους πολέμου παρέσχον, καὶ λέγοντες ἃ συμφέρει τῇ πόλει τῇ ὑμετέρᾳ καὶ πράττοντες·;συμφέρω;162
Demosthenes (0014);Against Leptines (020);106.1;αὐτὸ γὰρ τοῦτο πρῶτον, ὃ νῦν οὗτοι ποιήσουσιν, ἐὰν ταῦτα λέγωσιν, οὐκ ἔξεστι ποιεῖν παρὰ τοῖς Λακεδαιμονίοις, τὰ τῶν Ἀθηναίων ἐπαινεῖν νόμιμα οὐδὲ τὰ τῶν δείνων, πολλοῦ γε καὶ δεῖ, ἀλλ’ ἃ τῇ παρ’ ἐκείνοις πολιτείᾳ συμφέρει, ταῦτ’ ἐπαινεῖν ἀνάγκη εἶτα καὶ Λακεδαιμόνιοι τῶν μὲν τοιούτων ἀφεστᾶσιν, ἄλλαι δέ τινες παρ’ ἐκείνοις εἰσὶ τιμαί, ἃς ἀπεύξαιτ’ ἂν ἅπας ὁ δῆμος ἐνταυθοῖ γενέσθαι.;συμφέρω;334
Demosthenes (0014);Against Leptines (020);121.5;μεγάλων μὲν οὖν εὐεργεσιῶν οὔθ’ ὑμῖν συμφέρει συμβαίνειν πολλάκις καιρόν, οὔτ’ ἴσως ῥᾴδιον αἰτίῳ γενέσθαι·;συμφέρω;390
Demosthenes (0014);Against Macartatus (043);66.8;συμφέρει Ἀθηναίοις περὶ τοῦ σημείου τοῦ ἐν τῷ οὐρανῷ γενομένου θύοντας καλλιερεῖν Διὶ ὑπάτῳ, Ἀθηνᾷ ὑπάτῃ, Ἡρακλεῖ, Ἀπόλλωνι σωτῆρι, καὶ ἀποπέμπειν Ἀμφιόνεσσι·;συμφέρω;211
Demosthenes (0014);Against Meidias (021);8.1;εἴ τις οὖν ὑμῶν ἄρα καὶ τὸν ἔμπροσθεν χρόνον τῶν ἰδίων τινὸς εἵνεκα γίγνεσθαι τὸν ἀγῶνα τόνδ’ ὑπελάμβανεν, ἐνθυμηθεὶς νῦν ὅτι δημοσίᾳ συμφέρει μηδενὶ μηδὲν ἐξεῖναι τοιοῦτο ποιεῖν, ὡς ὑπὲρ κοινοῦ τοῦ πράγματος ὄντος καὶ προσέχων ἀκουσάτω, καὶ τὰ φαινόμεν’ αὑτῷ δικαιότερ’ εἶναι, ταῦτα ψηφισάσθω.;συμφέρω;13
Demosthenes (0014);Against Meidias (021);37.6;εἰ μὲν τοίνυν ἀποτρέψαι συμφέρει τοὺς ἄλλους, τοῦτον καὶ δι’ ἐκεῖνα κολαστέον, καὶ μᾶλλόν γ’ ὅσῳπερ ἂν ᾖ πλείω καὶ μείζω·;συμφέρω;104
Demosthenes (0014);Against Meidias (021);205.5;"ὅπου γὰρ ἐγὼ μὲν οὐδὲ πεπονθὼς κακῶς ἐχθρὸν εἶναί μοι τοῦτον ὁμολογῶ, οὗτος δ’ οὐδ’ ἀφιέντ’ ἀφίησιν, ἀλλὰ καὶ ἐπὶ τοῖς ἀλλοτρίοις ἀγῶσιν ἀπαντᾷ καὶ νῦν ἀναβήσεται μηδὲ τῆς κοινῆς τῶν νόμων ἐπικουρίας ἀξιῶν ἐμοὶ μετεῖναι, πῶς οὐχ οὗτος ἐπαχθής ἐστιν ἤδη καὶ μείζων ἢ καθ’ ὅσον ἡμῶν ἑκάστῳ συμφέρει;";συμφέρω;668
Demosthenes (0014);Against Onetor 2 (031);7.5;"ὅταν δέ σοι μὴ συμφέρῃ, τἀναντία πάλιν ἡ μὲν οἰκία ταλάντου, διότι νῦν ἐγὼ ταύτην ἔχω, τοῦ δὲ χωρίου τὸ περιὸν οὐκ ἐλάττονος ἢ δυοῖν ἄξιον, ἵν’ ἐγὼ δοκῶ βλάπτειν τοῦτον, οὐκ ἀποστερεῖσθαι;";συμφέρω;18
Demosthenes (0014);First Olynthiac (001);7.1;νυνὶ γάρ, ὃ πάντες ἐθρύλουν τέως, Ὀλυνθίους ἐκπολεμῶσαι δεῖν Φιλίππῳ, γέγονεν αὐτόματον, καὶ ταῦθ’ ὡς ἂν ὑμῖν μάλιστα συμφέροι.;συμφέρω;14
Demosthenes (0014);First Philippic (004);51.4;ἐβουλόμην δ’ ἄν, ὥσπερ ὅτι ὑμῖν συμφέρει τὰ βέλτιστ’ ἀκούειν οἶδα, οὕτως εἰδέναι συνοῖσον καὶ τῷ τὰ βέλτιστ’ εἰπόντι·;συμφέρω;156
Demosthenes (0014);For the Liberty of the Rhodians (015);13.1;ἐπεὶ καὶ βασιλέα γε, ὅ τι μὲν ποιήσει μὰ Δί’ οὐκ ἂν εἴποιμ’ ἔγωγ’ ὡς οἶδα, ὅτι μέντοι συμφέρει τῇ πόλει δῆλον ἤδη γενέσθαι πότερ’ ἀντιποιήσεται τῆς πόλεως τῆς Ῥοδίων ἢ οὔ, τοῦτ’ ἂν ἰσχυρισαίμην·;συμφέρω;29
Demosthenes (0014);For the Liberty of the Rhodians (015);15.7;ὀλίγου δὲ δέω λέγειν, ἐὰν αὐτοῖς ὑμεῖς ἐθελήσητε βοηθῆσαι, ὡς καὶ συνενήνοχε ταῦτ’ αὐτοῖς·;συμφέρω;38
Demosthenes (0014);For the Liberty of the Rhodians (015);24.4;οὔτ’ οὖν ἐκ φανεροῦ κεκράτηκεν οὔτ’ ἐπιβουλεῦσαι συνενήνοχεν αὐτῷ.;συμφέρω;66
Demosthenes (0014);For the Megalopolitans (016);4.1;οὐκοῦν οὐδ’ ἂν εἷς ἀντείποι ὡς οὐ συμφέρει τῇ πόλει καὶ Λακεδαιμονίους ἀσθενεῖς εἶναι καὶ Θηβαίους τουτουσί.;συμφέρω;10
Demosthenes (0014);For the Megalopolitans (016);4.3;σκεπτέον τοίνυν μὴ πρότερον τούσδε γενέσθαι φοβεροὺς καὶ μεγάλους ἐάσωμεν ἢ ’κεῖνοι μικροὶ γεγενήσονται, καὶ λάθωσιν ἡμᾶς πλείονι μείζους οἱ Λακεδαιμόνιοι γενόμενοι ἢ ὅσῳ τοὺς Θηβαίους ἐλάττους συμφέρει γενέσθαι.;συμφέρω;12
Demosthenes (0014);Fourth Philippic (010);17.5;τοῦτο μὲν γάρ ἐστι λαβεῖν ὅτῳ πολεμήσετε βουλομένων, οὐχ ἃ τῇ πόλει συμφέρει πράττειν.;συμφέρω;48
Demosthenes (0014);On the Chersonese (008);69.1;ὅστις μὲν γάρ, ὦ ἄνδρες Ἀθηναῖοι, παριδὼν ἃ συνοίσει τῇ πόλει, κρίνει, δημεύει, δίδωσι, κατηγορεῖ, οὐδεμιᾷ ταῦτ’ ἀνδρείᾳ ποιεῖ, ἀλλ’ ἔχων ἐνέχυρον τῆς αὑτοῦ σωτηρίας τὸ πρὸς χάριν ὑμῖν λέγειν καὶ πολιτεύεσθαι, ἀσφαλῶς θρασύς ἐστιν·;συμφέρω;171
Demosthenes (0014);On the False Embassy (019);20.1;ἔφη γὰρ ἥκειν πεπεικὼς Φίλιππον ἅπανθ’ ὅσα συμφέρει τῇ πόλει, καὶ περὶ τῶν ἐν Ἀμφικτύοσι καὶ περὶ τῶν ἄλλων ἁπάντων, καὶ διεξῆλθε λόγον μακρὸν ὑμῖν, ὃν κατὰ Θηβαίων εἰπεῖν πρὸς Φίλιππον ἔφη, καὶ τὰ κεφάλαι’ ἀπήγγελλε πρὸς ὑμᾶς, καὶ ἀπελογίζετ’ ἐκ τῶν αὑτῷ πεπρεσβευμένων δυοῖν ἢ τριῶν ἡμερῶν ὑμᾶς, μένοντας οἴκοι καὶ οὐ στρατευομένους οὐδ’ ἐνοχλουμένους, Θήβας μὲν πολιορκουμένας αὐτὰς καθ’ αὑτὰς χωρὶς τῆς ἄλλης Βοιωτίας ἀκούσεσθαι, Θεσπιὰς δὲ καὶ Πλαταιὰς οἰκιζομένας, τῷ θεῷ δὲ τὰ χρήματ’ εἰσπραττόμεν’ οὐ παρὰ Φωκέων, ἀλλὰ παρὰ Θηβαίων τῶν βουλευσάντων τὴν κατάληψιν τοῦ ἱεροῦ·;συμφέρω;45
Demosthenes (0014);On the False Embassy (019);42.4;καίτοι ταῦτα, εἰ μὲν ἀκοῦσαι μὲν ἔδει φενακισθῆναι δὲ τὴν πόλιν, ὀρθῶς ἐλέγετο, εἰ δὲ πραχθῆναι τῷ ὄντι, σιωπᾶσθαι συνέφερεν.;συμφέρω;110
Demosthenes (0014);On the False Embassy (019);203.4;ἡ μὲν τοίνυν δικαία καὶ ἁπλῆ, ἢ ὡς οὐ πέπρακται τὰ κατηγορημένα δεῖξαι, ἢ ὡς πεπραγμένα συμφέρει τῇ πόλει.;συμφέρω;695
Demosthenes (0014);On the False Embassy (019);204.1;οὔτε γὰρ ὡς συμφέρει δήπου Φωκέας ἀπολωλέναι καὶ Πύλας Φίλιππον ἔχειν καὶ Θηβαίους ἰσχύειν καὶ ἐν Εὐβοίᾳ στρατιώτας εἶναι καὶ Μεγάροις ἐπιβουλεύειν καὶ ἀνώμοτον εἶναι τὴν εἰρήνην, ἔνεστι λέγειν αὐτῷ, οἷς τότ’ ἐναντί’ ἀπήγγειλε πρὸς ὑμᾶς ὡς συμφέροντα καὶ γενησόμενα·;συμφέρω;697
Demosthenes (0014);On the False Embassy (019);343.1;οὔτε γὰρ πρὸς δόξαν οὔτε πρὸς εὐσέβειαν οὔτε πρὸς ἀσφάλειαν οὔτε πρὸς ἄλλ’ οὐδὲν ὑμῖν συμφέρει τοῦτον ἀφεῖναι, ἀλλὰ τιμωρησαμένους παράδειγμα ποιῆσαι πᾶσι, καὶ τοῖς πολίταις καὶ τοῖς ἄλλοις Ἕλλησιν.;συμφέρω;1224
Demosthenes (0014);On the Navy-Boards (014);32.6;οὐ μὴν οὐδ’ ἐκείνῳ συμφέρει ξένοις κρατῆσαι τῶν Ἑλλήνων·;συμφέρω;98
Demosthenes (0014);Philip's Letter (012);9.1;καίτοι πῶς ἐστὶ τοῦτ’ ἴσον ἢ δίκαιον, ὅταν μὲν ὑμῖν συμφέρῃ, πολέμιον εἶναι φάσκειν αὐτὸν τῆς πόλεως, ὅταν δ’ ἐμὲ συκοφαντεῖν βούλησθε, πολίτην ἀποδείκνυσθαι τὸν αὐτὸν ὑφ’ ὑμῶν·;συμφέρω;25
Demosthenes (0014);Second Olynthiac (002);9.4;ὅταν μὲν γὰρ ὑπ’ εὐνοίας τὰ πράγματα συστῇ καὶ πᾶσι ταὐτὰ συμφέρῃ τοῖς μετέχουσι τοῦ πολέμου, καὶ συμπονεῖν καὶ φέρειν τὰς συμφορὰς καὶ μένειν ἐθέλουσιν ἅνθρωποι·;συμφέρω;23
Demosthenes (0014);Second Philippic (006);7.4;ἃ Θηβαίοις συμφέρει καὶ οὐχ ἃ τῇ πόλει, πράττειν προείλετο.;συμφέρω;16
Demosthenes (0014);Third Olynthiac (003);11.6;ἐπειδὰν δὲ ταῦτα λύσητε καὶ τὴν τοῦ τὰ βέλτιστα λέγειν ὁδὸν παράσχητ’ ἀσφαλῆ, τηνικαῦτα τὸν γράψονθ’ ἃ πάντες ἴσθ’ ὅτι συμφέρει ζητεῖτε.;συμφέρω;43
Herodotus (0016);Histories (001);1.19.1;τῷ δὲ δυωδεκάτῳ ἔτεϊ ληίου ἐμπιπραμένου ὑπὸ τῆς στρατιῆς συνηνείχθη τι τοιόνδε γενέσθαι πρῆγμα·;συμφέρω;124
Herodotus (0016);Histories (001);1.74.6;διαφέρουσι δέ σφι ἐπὶ ἴσης τὸν πόλεμον τῷ ἕκτῳ ἔτεϊ συμβολῆς γενομένης συνήνεικε ὥστε τῆς μάχης συνεστεώσης τὴν ἡμέρην ἐξαπίνης νύκτα γενέσθαι.;συμφέρω;505
Herodotus (0016);Histories (001);2.79.2;τοῖσι ἄλλα τε ἐπάξια ἐστὶ νόμιμα, καὶ δὴ καὶ ἄεισμα ἕν ἐστι, Λίνος, ὅσπερ ἔν τε Φοινίκῃ ἀοίδιμος ἐστὶ καὶ ἐν Κύπρῳ καὶ ἄλλῃ, κατὰ μέντοι ἔθνεα οὔνομα ἔχει, συμφέρεται δὲ ὡυτὸς εἶναι τὸν οἱ Ἕλληνες Λίνον ὀνομάζοντες ἀείδουσι, ὥστε πολλὰ μὲν καὶ ἄλλα ἀποθωμάζειν με τῶν περὶ Αἴγυπτον ἐόντων, ἐν δὲ δὴ καὶ τὸν Λίνον ὁκόθεν ἔλαβον τὸ οὔνομα·;συμφέρω;2097
Herodotus (0016);Histories (001);3.14.23;παρελθόντων δὲ καὶ τούτων, συνήνεικε ὥστε τῶν συμποτέων οἱ ἄνδρα ἀπηλικέστερον, ἐκπεπτωκότα ἐκ τῶν ἐόντων ἔχοντά τε οὐδὲν εἰ μὴ ὅσα πτωχὸς καὶ προσαιτέοντα τὴν στρατιήν, παριέναι Ψαμμήνιτόν τε τὸν Ἀμάσιος καὶ τοὺς ἐν τῷ προαστείῳ κατημένους Αἰγυπτίων.;συμφέρω;2956
Herodotus (0016);Histories (001);3.42.1;πέμπτῃ δὲ ἢ ἕκτῃ ἡμέρῃ ἀπὸ τούτων τάδε οἱ συνήνεικε γενέσθαι.;συμφέρω;3183
Herodotus (0016);Histories (001);3.71.7;ἐπείτε δὲ συνήνεικε ὥστε καὶ ὑμέας εἰδέναι καὶ μὴ μοῦνον ἐμέ, ποιέειν αὐτίκα μοι δοκέει καὶ μὴ ὑπερβάλλεσθαι·;συμφέρω;3412
Herodotus (0016);Histories (001);3.129.1;ἀπικομένων δὲ καὶ ἀνακομισθέντων τῶν Ὀροίτεω χρημάτων ἐς τὰ Σοῦσα, συνήνεικε χρόνῳ οὐ πολλῷ ὕστερον βασιλέα Δαρεῖον ἐν ἄγρῃ θηρῶν ἀποθρώσκοντα ἀπ’ ἵππου στραφῆναι τὸν πόδα.;συμφέρω;3853
Herodotus (0016);Histories (001);3.133.1;ἐν χρόνῳ δὲ ὀλίγῳ μετὰ ταῦτα τάδε ἄλλα συνήνεικε γενέσθαι.;συμφέρω;3884
Herodotus (0016);Histories (001);3.134.8;ἐπ’ ἀμφότερα δέ τοι συμφέρει ταῦτα ποιέειν, καὶ ἵνα σφέων Πέρσαι ἐπίστωνται ἄνδρα εἶναι τὸν προεστεῶτα, καὶ ἵνα τρίβωνται πολέμῳ μηδὲ σχολὴν ἄγοντες ἐπιβουλεύωσί τοι.;συμφέρω;3893
Herodotus (0016);Histories (001);4.157.1;ταύτην οἰκέοντες δύο ἔτεα, οὐδὲν γάρ σφι χρηστὸν συνεφέρετο, ἕνα αὐτῶν καταλιπόντες οἱ λοιποὶ πάντες ἀπέπλεον ἐς Δελφούς, ἀπικόμενοι δὲ ἐπὶ τὸ χρηστήριον ἐχρέωντο, φάμενοι οἰκέειν τε τὴν Λιβύην καὶ οὐδὲν ἄμεινον πρήσσειν οἰκεῦντες.;συμφέρω;5058
Herodotus (0016);Histories (001);5.12.1;τελεωθέντων δὲ ἀμφοτέροισι, οὗτοι μὲν κατὰ τὰ εἵλοντο ἐτράποντο, Δαρεῖον δὲ συνήνεικε πρῆγμα τοιόνδε ἰδόμενον ἐπιθυμῆσαι ἐντείλασθαι Μεγαβάζῳ Παίονας ἑλόντα ἀνασπάστους ποιῆσαι ἐς τὴν Ἀσίην ἐκ τῆς Εὐρώπης.;συμφέρω;5425
