ID,AUTHOR,WORK,LOCATION,TEXT,MV,SELECT,CHECK,MV_PERSONAL
10029,Xenophon (0032),Memorabilia (002),4.3.13.1,"ὅτι δέ γε ἀληθῆ λέγω, καὶ σὺ γνώσῃ, ἂν μὴ ἀναμένῃς ἕως ἂν τὰς μορφὰς τῶν θεῶν ἴδῃς, ἀλλ’ ἐξαρκῇ σοι τὰ ἔργα αὐτῶν ὁρῶντι σέβεσθαι καὶ τιμᾶν τοὺς θεούς.",ἐξαρκέω,TRUE,FALSE,FALSE
10033,Xenophon (0032),Anabasis (006),2.3.26.1,καὶ νῦν ἔξεστιν ὑμῖν πιστὰ λαβεῖν παρ’ ἡμῶν ἦ μὴν φιλίαν παρέξειν ὑμῖν τὴν χώραν καὶ ἀδόλως ἀπάξειν εἰς τὴν Ἑλλάδα ἀγορὰν παρέχοντας·,ἔξεστι,TRUE,TRUE,FALSE
10034,Xenophon (0032),Anabasis (006),2.5.18.2,"οὐ τοσαῦτα μὲν πεδία ἃ ὑμεῖς φίλια ὄντα σὺν πολλῷ πόνῳ διαπορεύεσθε, τοσαῦτα δὲ ὄρη ὁρᾶτε ὑμῖν ὄντα πορευτέα, ἃ ἡμῖν ἔξεστι προκαταλαβοῦσιν ἄπορα ὑμῖν παρέχειν, τοσοῦτοι δ’ εἰσὶ ποταμοὶ ἐφ’ ὧν ἔξεστιν ἡμῖν ταμιεύεσθαι ὁπόσοις ἂν ὑμῶν βουλώμεθα μάχεσθαι;",ἔξεστι,TRUE,FALSE,FALSE
10038,Xenophon (0032),Anabasis (006),4.3.10.2,"ᾔδεσαν γὰρ πάντες ὅτι ἐξείη αὐτῷ καὶ ἀριστῶντι καὶ δειπνοῦντι προσελθεῖν καὶ εἰ καθεύδοι ἐπεγείραντα εἰπεῖν, εἴ τίς τι ἔχοι τῶν πρὸς τὸν πόλεμον.",ἔξεστι,TRUE,FALSE,FALSE
10040,Xenophon (0032),Anabasis (006),5.8.17.1,"καὶ γὰρ οὖν νῦν ἔξεστιν αὐτοῖς σωθεῖσιν, εἴ τι ὑπ’ ἐμοῦ ἔπαθον παρὰ τὸ δίκαιον, δίκην λαβεῖν.",ἔξεστι,TRUE,FALSE,FALSE
10043,Xenophon (0032),Anabasis (006),7.1.21.3,"νῦν σοι ἔξεστιν, ὦ Ξενοφῶν, ἀνδρὶ γενέσθαι.",ἔξεστι,TRUE,FALSE,FALSE
10047,Xenophon (0032),Constitution of the Lacedaemonians (010),13.9.1,ἔξεστι δὲ τῷ νέῳ καὶ κεχριμένῳ εἰς μάχην συνιέναι καὶ φαιδρὸν εἶναι καὶ εὐδόκιμον.,ἔξεστι,TRUE,FALSE,FALSE
10053,Xenophon (0032),Cyropaedia (007),2.1.15.7,"ἔξεστι δ’ ὑμῖν, εἰ βούλεσθε, λαβόντας ὅπλα οἷάπερ ἡμεῖς ἔχομεν εἰς τὸν αὐτὸν ἡμῖν κίνδυνον ἐμβαίνειν, καὶ ἄν τι ἐκ τούτων καλὸν κἀγαθὸν γίγνηται, τῶν ὁμοίων ἡμῖν ἀξιοῦσθαι.",ἔξεστι,TRUE,FALSE,FALSE
10061,Xenophon (0032),Cyropaedia (007),4.3.14.5,"ὅπου γὰρ ἂν βουλώμεθα, ἐξέσται ἡμῖν πεζοῖς εὐθὺς μάχεσθαι·",ἔξεστι,TRUE,FALSE,FALSE
10064,Xenophon (0032),Cyropaedia (007),7.2.14.1,ἐξέσται δέ σοι ἰδόντι ταῦτα ἐλθόντα ἔτι καὶ περὶ τῆς ἁρπαγῆς βουλεύσασθαι.,ἔξεστι,TRUE,FALSE,FALSE
10070,Xenophon (0032),Cyropaedia (007),8.3.50.1,"οὕτω δὴ ὅ τε Φεραύλας ὑπερήδετο ὅτι ἐξέσοιτο αὐτῷ ἀπαλλαγέντι τῆς τῶν ἄλλων κτημάτων ἐπιμελείας ἀμφὶ τοὺς φίλους ἔχειν, ὅ τε Σάκας ὅτι ἔμελλε πολλὰ ἔχων πολλοῖς χρήσεσθαι.",ἔξεστι,TRUE,FALSE,FALSE
10075,Xenophon (0032),Hellenica (001),2.3.41.8,"ἐξῆν γὰρ αὐτοῖς, εἰ τούτου γε δέοιντο, καὶ μηδένα λιπεῖν ὀλίγον ἔτι χρόνον τῷ λιμῷ πιέσαντας.",ἔξεστι,TRUE,TRUE,FALSE
10078,Xenophon (0032),Hellenica (001),4.1.35.3,νῦν δὲ ἔξεστί σοι μεθ’ ἡμῶν γενομένῳ μηδένα προσκυνοῦντα μηδὲ δεσπότην ἔχοντα ζῆν καρπούμενον τὰ σαυτοῦ.,ἔξεστι,TRUE,FALSE,FALSE
10079,Xenophon (0032),Hellenica (001),4.8.4.1,"ὦ ἄνδρες, νῦν ἔξεστιν ὑμῖν καὶ πρόσθεν φίλοις οὖσι τῇ πόλει ἡμῶν εὐεργέτας φανῆναι τῶν Λακεδαιμονίων.",ἔξεστι,TRUE,FALSE,FALSE
10081,Xenophon (0032),Hellenica (001),5.4.26.2,"ἔξεστί σοι, ὦ υἱέ, σῶσαι τὸν πατέρα, δεηθέντι Ἀρχιδάμου εὐμενῆ Ἀγησίλαον ἐμοὶ εἰς τὴν κρίσιν παρασχεῖν.",ἔξεστι,TRUE,FALSE,FALSE
10084,Xenophon (0032),Hellenica (001),7.1.17.1,"ὡς δὲ οἱ σωθέντες ἐκ τοῦ πράγματος ἀπέφυγον ἐπὶ τὸν ἐγγύτατα λόφον, ἐξὸν τῷ Λακεδαιμονίων πολεμάρχῳ λαβόντι ὁπόσους μὲν ἐβούλετο τῶν συμμάχων ὁπλίτας, ὁπόσους δὲ πελταστάς, κατέχειν τὸ χωρίον, καὶ γὰρ τὰ ἐπιτήδεια ἐξῆν ἀσφαλῶς ἐκ Κεγχρειῶν κομίζεσθαι, οὐκ ἐποίησε ταῦτα, ἀλλὰ μάλα ἀπορούντων τῶν Θηβαίων πῶς χρὴ ἐκ τοῦ πρὸς Σικυῶνα βλέποντος καταβῆναι ἢ πάλιν ἀπελθεῖν, σπονδὰς ποιησάμενος, ὡς τοῖς πλείστοις ἐδόκει, πρὸς Θηβαίων μᾶλλον ἢ πρὸς ἑαυτῶν, οὕτως ἀπῆλθε καὶ τοὺς μεθ’ αὑτοῦ ἀπήγαγεν.",ἔξεστι,TRUE,FALSE,FALSE
10112,Xenophon (0032),Anabasis (006),3.2.11.1,"ἔπειτα δὲ ἀναμνήσω γὰρ ὑμᾶς καὶ τοὺς τῶν προγόνων τῶν ἡμετέρων κινδύνους, ἵνα εἰδῆτε ὡς ἀγαθοῖς τε ὑμῖν προσήκει εἶναι σῴζονταί τε σὺν τοῖς θεοῖς καὶ ἐκ πάνυ δεινῶν οἱ ἀγαθοί.",προσήκω,TRUE,FALSE,FALSE
10115,Xenophon (0032),Apology (005),24.5,"ἐμοὶ δὲ τί προσήκει νῦν μεῖον φρονεῖν ἢ πρὶν κατακριθῆναι, μηδὲν ἐλεγχθέντι ὡς πεποίηκά τι ὧν ἐγράψαντό με;",προσήκω,TRUE,FALSE,FALSE
10136,Xenophon (0032),On the Cavalry Commander (012),7.1.1,παντὶ μὲν οὖν προσήκει ἄρχοντι φρονίμῳ εἶναι·,προσήκω,TRUE,FALSE,FALSE
10156,Xenophon (0032),On the Art of Horsemanship (013),9.1.4,"καιρὸς δ’ ἴσως γράψαι καί, εἴ ποτε συμβαίη θυμοειδεστέρῳ ἵππῳ τοῦ καιρίου χρῆσθαι ἢ βλακωδεστέρῳ, ὡς ἂν ὀρθότατα ἑκατέρῳ χρῷτο.",συμβαίνω,TRUE,TRUE,FALSE
10167,Xenophon (0032),Economics (003),11.23.3,"ἢ γὰρ κατηγοροῦντός τινος τῶν οἰκετῶν ἢ ἀπολογουμένου ἀκούσας ἐλέγχειν πειρῶμαι, ἢ μέμφομαί τινα πρὸς τοὺς φίλους ἢ ἐπαινῶ, ἢ διαλλάττω τινὰς τῶν ἐπιτηδείων πειρώμενος διδάσκειν ὡς συμφέρει αὐτοῖς φίλους εἶναι μᾶλλον ἢ πολεμίους, ἢ ἐπιτιμῶμέν τινι στρατηγῷ συμπαρόντες, ἢ ἀπολογούμεθα ὑπέρ του, εἴ τις ἀδίκως αἰτίαν ἔχει, ἢ κατηγοροῦμεν πρὸς ἀλλήλους, εἴ τις ἀδίκως τιμᾶται.",συμφέρω,TRUE,FALSE,FALSE
10179,Xenophon (0032),Cyropaedia (007),8.8.20.1,"οἷς ἐν μὲν τῷ παρελθόντι χρόνῳ ἐπιχώριον εἶναι ὑπῆρχε τοὺς μὲν τὴν γῆν ἔχοντας ἀπὸ ταύτης ἱππότας παρέχεσθαι, οἳ δὴ καὶ ἐστρατεύοντο εἰ δέοι στρατεύεσθαι, τοὺς δὲ φρουροῦντας πρὸ τῆς χώρας μισθοφόρους εἶναι·",ὑπάρχω,TRUE,TRUE,FALSE
10189,Xenophon (0032),Hiero (008),11.9.1,"περίβλεπτος δὲ ὢν οὐχ ὑπὸ ἰδιωτῶν μόνον ἀλλὰ καὶ ὑπὸ πολλῶν πόλεων ἀγαπῷο ἄν, καὶ θαυμαστὸς οὐκ ἰδίᾳ μόνον ἀλλὰ καὶ δημοσίᾳ παρὰ πᾶσιν ἂν εἴης, καὶ ἐξείη μὲν ἄν σοι ἕνεκεν ἀσφαλείας, εἴ ποι βούλοιο, θεωρήσοντι πορεύεσθαι, ἐξείη δ’ ἂν αὐτοῦ μένοντι τοῦτο πράττειν.",ἔξεστι,TRUE,FALSE,FALSE
10195,Xenophon (0032),Memorabilia (002),2.1.33.12,"τοιαῦτά σοι, ὦ παῖ τοκέων ἀγαθῶν Ἡράκλεις, ἔξεστι διαπονησαμένῳ τὴν μακαριστοτάτην εὐδαιμονίαν κεκτῆσθαι.",ἔξεστι,TRUE,FALSE,FALSE
10196,Xenophon (0032),Memorabilia (002),2.6.26.1,"ἀλλὰ καὶ ἐν τοῖς γυμνικοῖς ἀγῶσι δῆλόν ἐστιν, ὅτι, εἰ ἐξῆν τοῖς κρατίστοις συνθεμένους ἐπὶ τοὺς χείρους ἰέναι, πάντας ἂν τοὺς ἀγῶνας οὗτοι ἐνίκων καὶ πάντα τὰ ἆθλα οὗτοι ἐλάμβανον.",ἔξεστι,TRUE,TRUE,FALSE
10199,Xenophon (0032),Memorabilia (002),4.5.10.7,"τῷ γὰρ ἂν ἧττον φήσαιμεν τῶν τοιούτων προσήκειν, ἢ ᾧ ἥκιστα ἔξεστι ταῦτα πράττειν, κατεχομένῳ ἐπὶ τῷ σπουδάζειν περὶ τὰς ἐγγυτάτω ἡδονάς;",ἔξεστι,TRUE,FALSE,FALSE
10200,Xenophon (0032),Memorabilia (002),4.5.11.7,"ἀλλὰ τοῖς ἐγκρατέσι μόνοις ἔξεστι σκοπεῖν τὰ κράτιστα τῶν πραγμάτων, καὶ λόγῳ καὶ ἔργῳ διαλέγοντας κατὰ γένη τὰ μὲν ἀγαθὰ προαιρεῖσθαι, τῶν δὲ κακῶν ἀπέχεσθαι.",ἔξεστι,TRUE,FALSE,FALSE
10204,Xenophon (0032),On the Cavalry Commander (012),4.12.1,ἔτι δὲ τῷ κρυπτὰς ἔχοντι φυλακὰς ἐξέσται μὲν φανεροῖς ὀλίγοις ἔμπροσθεν τῶν κρυπτῶν φυλάττοντα πειρᾶσθαι τοὺς πολεμίους εἰς ἐνέδρας ὑπάγειν·,ἔξεστι,TRUE,FALSE,FALSE
10208,Xenophon (0032),Symposium (004),4.31.1,"νῦν δ’ ἐπειδὴ τῶν ὑπερορίων στέρομαι καὶ τὰ ἔγγεια οὐ καρποῦμαι καὶ τὰ ἐκ τῆς οἰκίας πέπραται, ἡδέως μὲν καθεύδω ἐκτεταμένος, πιστὸς δὲ τῇ πόλει γεγένημαι, οὐκέτι δὲ ἀπειλοῦμαι, ἀλλ’ ἤδη ἀπειλῶ ἄλλοις, ὡς ἐλευθέρῳ τε ἔξεστί μοι καὶ ἀποδημεῖν καὶ ἐπιδημεῖν·",ἔξεστι,TRUE,TRUE,FALSE
10214,Xenophon (0032),Hellenica (001),5.2.30.4,"ἐγὼ δὲ τοῦ νόμου κελεύοντος ἐξεῖναι πολεμάρχῳ λαβεῖν, εἴ τις δοκεῖ ἄξια θανάτου ποιεῖν, λαμβάνω τουτονὶ Ἰσμηνίαν, ὡς πολεμοποιοῦντα.",ἔξεστι,TRUE,TRUE,FALSE
10216,Xenophon (0032),Hellenica (001),5.4.60.3,ἐξεῖναι γὰρ σφίσι ναῦς πληρώσαντας πολὺ πλείους τῶν Ἀθηναίων ἑλεῖν λιμῷ τὴν πόλιν αὐτῶν·,ἔξεστι,TRUE,FALSE,FALSE
10220,Xenophon (0032),Memorabilia (002),3.9.9.4,ἐξεῖναι γὰρ αὐτοῖς ἰέναι πράξοντας τὰ βελτίω τούτων.,ἔξεστι,TRUE,FALSE,FALSE
10224,Xenophon (0032),Memorabilia (002),2.6.36.7,ἃ δὴ καὶ ἐγὼ πεισθεὶς ὀρθῶς ἔχειν ἡγοῦμαι οὐκ ἐξεῖναί μοι περὶ σοῦ λέγειν ἐπαινοῦντι οὐδὲν ὅ τι ἂν μὴ ἀληθεύω.,ἔξεστι,TRUE,FALSE,FALSE
10226,Xenophon (0032),Hiero (008),6.11.3,"πιστὸν δὲ ἕνα πολὺ χαλεπώτερον εὑρεῖν ἢ πάνυ πολλοὺς ἐργάτας ὁποίου βούλει ἔργου, ἄλλως τε καὶ ὁπόταν χρημάτων μὲν ἕνεκα παρῶσιν οἱ φυλάττοντες, ἐξῇ δ’ αὐτοῖς ἐν ὀλίγῳ χρόνῳ πολὺ πλείω λαβεῖν ἀποκτείνασι τὸν τύραννον ἢ ὅσα πολὺν χρόνον φυλάττοντες παρὰ τοῦ τυράννου λαμβάνουσιν.",ἔξεστι,TRUE,FALSE,FALSE
10228,Xenophon (0032),Agesilaus (009),2.12.3,"ἐξὸν γὰρ αὐτῷ παρέντι τοὺς διαπίπτοντας ἑπομένῳ χειροῦσθαι τοὺς ὄπισθεν οὐκ ἐποίησε τοῦτο, ἀλλ’ ἀντιμέτωπος συνέρραξε τοῖς Θηβαίοις.",ἔξεστι,TRUE,FALSE,FALSE
10232,Xenophon (0032),Anabasis (006),5.6.3.1,"ἀναστὰς δὲ Ἑκατώνυμος πρῶτον μὲν ἀπελογήσατο περὶ οὗ εἶπεν ὡς τὸν Παφλαγόνα φίλον ποιήσοιντο, ὅτι οὐχ ὡς τοῖς Ἕλλησι πολεμησόντων σφῶν εἴποι, ἀλλ’ ὅτι ἐξὸν τοῖς βαρβάροις φίλους εἶναι τοὺς Ἕλληνας αἱρήσονται.",ἔξεστι,TRUE,TRUE,FALSE
10240,Xenophon (0032),Hellenica (001),4.3.19.3,"ἐξὸν γὰρ αὐτῷ παρέντι τοὺς διαπίπτοντας ἀκολουθοῦντι χειροῦσθαι τοὺς ὄπισθεν, οὐκ ἐποίησε τοῦτο, ἀλλ’ ἀντιμέτωπος συνέρραξε τοῖς Θηβαίοις·",ἔξεστι,TRUE,FALSE,FALSE
10241,Xenophon (0032),Hellenica (001),7.1.17.1,"ὡς δὲ οἱ σωθέντες ἐκ τοῦ πράγματος ἀπέφυγον ἐπὶ τὸν ἐγγύτατα λόφον, ἐξὸν τῷ Λακεδαιμονίων πολεμάρχῳ λαβόντι ὁπόσους μὲν ἐβούλετο τῶν συμμάχων ὁπλίτας, ὁπόσους δὲ πελταστάς, κατέχειν τὸ χωρίον, καὶ γὰρ τὰ ἐπιτήδεια ἐξῆν ἀσφαλῶς ἐκ Κεγχρειῶν κομίζεσθαι, οὐκ ἐποίησε ταῦτα, ἀλλὰ μάλα ἀπορούντων τῶν Θηβαίων πῶς χρὴ ἐκ τοῦ πρὸς Σικυῶνα βλέποντος καταβῆναι ἢ πάλιν ἀπελθεῖν, σπονδὰς ποιησάμενος, ὡς τοῖς πλείστοις ἐδόκει, πρὸς Θηβαίων μᾶλλον ἢ πρὸς ἑαυτῶν, οὕτως ἀπῆλθε καὶ τοὺς μεθ’ αὑτοῦ ἀπήγαγεν.",ἔξεστι,TRUE,FALSE,FALSE
10299,Xenophon (0032),Hellenica (001),6.1.13.5,"ὁ δ’ ἐπαινέσας με καὶ εἰπὼν ὅτι μᾶλλον ἑκτέον μου εἴη, ὅτι τοιοῦτος εἴην, ἀφῆκέ μοι ἐλθόντι πρὸς ὑμᾶς λέγειν τἀληθῆ, ὅτι διανοοῖτο στρατεύειν ἐπὶ Φαρσαλίους, εἰ μὴ πεισοίμεθα.",ἀφίημι,TRUE,FALSE,TRUE
10326,Xenophon (0032),Anabasis (006),6.6.33.1,"δέονται δέ σου καὶ τοῦτο, παραγενόμενον καὶ ἄρξαντα ἑαυτῶν πεῖραν λαβεῖν καὶ Δεξίππου καὶ σφῶν τῶν ἄλλων οἷος ἕκαστός ἐστι, καὶ τὴν ἀξίαν ἑκάστοις νεῖμαι.",δέομαι,TRUE,FALSE,TRUE
10567,Xenophon (0032),Cyropaedia (007),6.4.9.3,"ἀλλ’, ὦ Ζεῦ μέγιστε, δός μοι φανῆναι ἀξίῳ μὲν Πανθείας ἀνδρί, ἀξίῳ δὲ Κύρου φίλῳ τοῦ ἡμᾶς τιμήσαντος.",δίδωμι,TRUE,FALSE,TRUE
10771,Xenophon (0032),Anabasis (006),6.6.15.1,"ἐγὼ μὲν οὖν (καὶ γὰρ ἀκούω Δέξιππον λέγειν πρὸς Κλέανδρον ὡς οὐκ ἂν ἐποίησεν Ἀγασίας ταῦτα, εἰ μὴ ἐγὼ αὐτὸν ἐκέλευσα), ἐγὼ μὲν οὖν ἀπολύω καὶ ὑμᾶς τῆς αἰτίας καὶ Ἀγασίαν, ἂν αὐτὸς Ἀγασίας φήσῃ ἐμέ τι τούτων αἴτιον εἶναι, καὶ καταδικάζω ἐμαυτοῦ, εἰ ἐγὼ πετροβολίας ἢ ἄλλου τινὸς βιαίου ἐξάρχω, τῆς ἐσχάτης δίκης ἄξιος εἶναι, καὶ ὑφέξω τὴν δίκην.",καταδικάζω,TRUE,FALSE,TRUE
10795,Xenophon (0032),Anabasis (006),1.2.1.3,ἐνταῦθα καὶ παραγγέλλει τῷ τε Κλεάρχῳ λαβόντι ἥκειν ὅσον ἦν αὐτῷ στράτευμα καὶ τῷ Ἀριστίππῳ συναλλαγέντι πρὸς τοὺς οἴκοι ἀποπέμψαι πρὸς ἑαυτὸν ὃ εἶχε στράτευμα·,παραγγέλλω,TRUE,FALSE,TRUE
10796,Xenophon (0032),Anabasis (006),1.2.1.7,"καὶ Ξενίᾳ τῷ Ἀρκάδι, ὃς αὐτῷ προειστήκει τοῦ ἐν ταῖς πόλεσι ξενικοῦ, ἥκειν παραγγέλλει λαβόντα τοὺς ἄλλους πλὴν ὁπόσοι ἱκανοὶ ἦσαν τὰς ἀκροπόλεις φυλάττειν.",παραγγέλλω,TRUE,FALSE,TRUE
10804,Xenophon (0032),Anabasis (006),4.3.26.1,"καὶ τὰ σκευοφόρα τῶν Ἑλλήνων καὶ ὁ ὄχλος ἀκμὴν διέβαινε, Ξενοφῶν δὲ στρέψας πρὸς τοὺς Καρδούχους ἀντία τὰ ὅπλα ἔθετο, καὶ παρήγγειλε τοῖς λοχαγοῖς κατ’ ἐνωμοτίας ποιήσασθαι ἕκαστον τὸν ἑαυτοῦ λόχον, παρ’ ἀσπίδα παραγαγόντας τὴν ἐνωμοτίαν ἐπὶ φάλαγγος·",παραγγέλλω,TRUE,FALSE,TRUE
